1840.12.26_TheNorthernStarandLeedsGeneralAdvertiser	4543.000000	81362.000000	0.055837
1840.12.26_TheOddFellow	2368.000000	26537.000000	0.089234
1840.12.26_Times	1240.000000	86484.000000	0.014338
1840.12.27_TheEra	4376.000000	56981.000000	0.076798
1840.12.27_TheExaminer	8098.000000	50636.000000	0.159926
1840.12.27_TheExaminer	8098.000000	50636.000000	0.159926
1840.12.28_CaledonianMercury	3243.000000	43610.000000	0.074364
1840.12.28_Freeman'sJournalandDailyCommercialAdvertiser	1686.000000	31502.000000	0.053520
1840.12.28_HampshireTelegraphandSussexChronicleetc	2311.000000	59097.000000	0.039105
1840.12.28_HampshireTelegraphandSussexChronicleetc	2311.000000	59097.000000	0.039105
1840.12.28_TheMorningChronicle	1942.000000	57855.000000	0.033567
1840.12.28_Times	2173.000000	86576.000000	0.025099
1840.12.28_Times	2173.000000	86576.000000	0.025099
1840.12.29_Freeman'sJournalandDailyCommercialAdvertiser	2853.000000	33527.000000	0.085096
1840.12.29_NorthWalesChronicle	2982.000000	41744.000000	0.071435
1840.12.29_TheBelfastNews-Letter	2406.000000	38024.000000	0.063276
1840.12.29_TheMorningChronicle	485.000000	56350.000000	0.008607
1840.12.29_Times	4844.000000	87088.000000	0.055622
1840.12.30_Freeman'sJournalandDailyCommercialAdvertiser	3273.000000	30333.000000	0.107902
1840.12.30_TheAberdeenJournal	750.000000	61288.000000	0.012237
1840.12.30_TheDerbyMercury	5696.000000	51704.000000	0.110166
1840.12.30_TheDerbyMercury	5696.000000	51704.000000	0.110166
1840.12.30_TheMorningChronicle	3184.000000	54275.000000	0.058664
1840.12.30_Times	5004.000000	90839.000000	0.055086
1840.12.31_CaledonianMercury	3624.000000	40459.000000	0.089572
1840.12.31_Freeman'sJournalandDailyCommercialAdvertiser	309.000000	28991.000000	0.010658
1840.12.31_TheMorningChronicle	6626.000000	55063.000000	0.120335
1840.12.31_Times	4092.000000	82983.000000	0.049311
1840.12.31_Trewman'sExeterFlyingPostorPlymouthandCornishAdvertiser	1257.000000	53203.000000	0.023626
1841.01.01_Freeman'sJournalandDailyCommercialAdvertiser	2270.000000	29788.000000	0.076205
1841.01.01_LiverpoolMercuryetc	6652.000000	102514.000000	0.064889
1841.01.01_TheBelfastNews-Letter	5099.000000	36761.000000	0.138707
1841.01.01_TheHullPacket	9194.000000	59643.000000	0.154151
1841.01.01_TheHullPacket	9194.000000	59643.000000	0.154151
1841.01.01_TheMorningChronicle	3607.000000	55015.000000	0.065564
1841.01.01_TheNewcastleCourantetc	7729.000000	82981.000000	0.093142
1841.01.01_Times	2113.000000	76089.000000	0.027770
1841.01.01_Times	2113.000000	76089.000000	0.027770
1841.01.02_CaledonianMercury	1165.000000	42716.000000	0.027273
1841.01.02_Freeman'sJournalandDailyCommercialAdvertiser	3722.000000	29882.000000	0.124557
1841.01.02_Jackson'sOxfordJournal	3804.000000	45818.000000	0.083024
1841.01.02_PrestonChronicle	3483.000000	52397.000000	0.066473
1841.01.02_TheBristolMercury	10817.000000	82248.000000	0.131517
1841.01.02_TheIpswichJournal	5050.000000	52932.000000	0.095405
1841.01.02_TheLeedsMercury	10929.000000	100373.000000	0.108884
1841.01.02_TheManchesterTimesandGazette	7619.000000	75168.000000	0.101360
1841.01.02_TheMorningChronicle	964.000000	60035.000000	0.016057
1841.01.02_TheNorthernStarandLeedsGeneralAdvertiser	12201.000000	163832.000000	0.074473
1841.01.02_TheOddFellow	1136.000000	27022.000000	0.042040
1841.01.02_Times	1108.000000	76068.000000	0.014566
1841.01.03_TheEra	8707.000000	77719.000000	0.112032
1841.01.03_TheExaminer	7934.000000	52513.000000	0.151086
1841.01.04_CaledonianMercury	1792.000000	44324.000000	0.040430
1841.01.04_Freeman'sJournalandDailyCommercialAdvertiser	313.000000	33231.000000	0.009419
1841.01.04_HampshireTelegraphandSussexChronicleetc	1251.000000	60506.000000	0.020676
1841.01.04_TheBelfastNews-Letter	3417.000000	38126.000000	0.089624
1841.01.04_TheMorningChronicle	1117.000000	59538.000000	0.018761
1841.01.04_Times	196.000000	69837.000000	0.002807
1841.01.05_Freeman'sJournalandDailyCommercialAdvertiser	2440.000000	32896.000000	0.074173
1841.01.05_NorthWalesChronicle	560.000000	41359.000000	0.013540
1841.01.05_TheMorningChronicle	440.000000	58629.000000	0.007505
1841.01.05_Times	182.000000	75897.000000	0.002398
1841.01.06_Freeman'sJournalandDailyCommercialAdvertiser	1578.000000	30991.000000	0.050918
1841.01.06_TheAberdeenJournal	570.000000	60650.000000	0.009398
1841.01.06_TheDerbyMercury	3867.000000	49941.000000	0.077431
1841.01.06_TheMorningChronicle	205.000000	58301.000000	0.003516
1841.01.06_Times	136.000000	76758.000000	0.001772
1841.01.07_Freeman'sJournalandDailyCommercialAdvertiser	3116.000000	29816.000000	0.104508
1841.01.07_TheMorningChronicle	410.000000	58699.000000	0.006985
1841.01.07_Times	196.000000	72845.000000	0.002691
1841.01.07_Trewman'sExeterFlyingPostorPlymouthandCornishAdvertiser	730.000000	55262.000000	0.013210
1841.01.08_Freeman'sJournalandDailyCommercialAdvertiser	1806.000000	26019.000000	0.069411
1841.01.08_LiverpoolMercuryetc	884.000000	110153.000000	0.008025
1841.01.08_TheBelfastNews-Letter	2256.000000	38467.000000	0.058648
1841.01.08_TheHullPacket	5477.000000	62287.000000	0.087932
1841.01.08_TheMorningChronicle	933.000000	59733.000000	0.015620
1841.01.08_TheNewcastleCourantetc	3253.000000	87503.000000	0.037176
1841.01.09_CaledonianMercury	508.000000	44404.000000	0.011440
1841.01.09_Freeman'sJournalandDailyCommercialAdvertiser	1722.000000	32450.000000	0.053066
1841.01.09_Jackson'sOxfordJournal	1737.000000	46993.000000	0.036963
1841.01.09_PrestonChronicle	3686.000000	53000.000000	0.069547
1841.01.09_TheBristolMercury	9925.000000	84890.000000	0.116916
1841.01.09_TheChartistCircular	219.000000	9477.000000	0.023109
1841.01.09_TheIpswichJournal	970.000000	57001.000000	0.017017
1841.01.09_TheLeedsMercury	3554.000000	102443.000000	0.034692
1841.01.09_TheManchesterTimesandGazette	4194.000000	78123.000000	0.053685
1841.01.09_TheMorningChronicle	246.000000	58267.000000	0.004222
1841.01.09_TheNorthernStarandLeedsGeneralAdvertiser	2480.000000	93628.000000	0.026488
1841.01.09_TheOddFellow	1745.000000	26485.000000	0.065886
1841.01.09_Times	896.000000	70335.000000	0.012739
1841.01.10_TheEra	4345.000000	77790.000000	0.055856
1841.01.10_TheEra	4345.000000	77790.000000	0.055856
1841.01.10_TheExaminer	2325.000000	52196.000000	0.044544
1841.01.11_Freeman'sJournalandDailyCommercialAdvertiser	413.000000	31940.000000	0.012930
1841.01.11_HampshireTelegraphandSussexChronicleetc	626.000000	63872.000000	0.009801
1841.01.11_TheMorningChronicle	378.000000	55545.000000	0.006805
1841.01.11_Times	184.000000	73880.000000	0.002491
1841.01.12_Freeman'sJournalandDailyCommercialAdvertiser	1230.000000	30444.000000	0.040402
1841.01.12_NorthWalesChronicle	957.000000	45575.000000	0.020998
1841.01.12_TheBelfastNews-Letter	696.000000	38916.000000	0.017885
1841.01.12_TheMorningChronicle	350.000000	56879.000000	0.006153
1841.01.13_Freeman'sJournalandDailyCommercialAdvertiser	1012.000000	36032.000000	0.028086
1841.01.13_TheAberdeenJournal	740.000000	57757.000000	0.012812
1841.01.13_TheDerbyMercury	1934.000000	50729.000000	0.038124
1841.01.13_TheMorningChronicle	803.000000	63407.000000	0.012664
1841.01.14_Freeman'sJournalandDailyCommercialAdvertiser	367.000000	32765.000000	0.011201
1841.01.14_Trewman'sExeterFlyingPostorPlymouthandCornishAdvertiser	227.000000	57342.000000	0.003959
1841.01.15_Freeman'sJournalandDailyCommercialAdvertiser	1543.000000	31096.000000	0.049621
1841.01.15_LiverpoolMercuryetc	4972.000000	112642.000000	0.044140
1841.01.15_TheBelfastNews-Letter	538.000000	35209.000000	0.015280
1841.01.15_TheHullPacket	5735.000000	61578.000000	0.093134
1841.01.15_TheNewcastleCourantetc	3049.000000	85516.000000	0.035654
1841.01.16_Freeman'sJournalandDailyCommercialAdvertiser	404.000000	34011.000000	0.011879
1841.01.16_Jackson'sOxfordJournal	1571.000000	47013.000000	0.033416
1841.01.16_PrestonChronicle	3717.000000	53611.000000	0.069333
1841.01.16_TheBristolMercury	7625.000000	84334.000000	0.090414
1841.01.16_TheIpswichJournal	596.000000	57003.000000	0.010456
1841.01.16_TheLeedsMercury	5876.000000	102437.000000	0.057362
1841.01.16_TheManchesterTimesandGazette	4371.000000	75029.000000	0.058257
1841.01.16_TheMorningChronicle	407.000000	59093.000000	0.006887
1841.01.16_TheNorthernStarandLeedsGeneralAdvertiser	5552.000000	170536.000000	0.032556
1841.01.16_Times	609.000000	77339.000000	0.007874
1841.01.17_TheEra	1210.000000	79641.000000	0.015193
1841.01.17_TheExaminer	2002.000000	52524.000000	0.038116
1841.01.18_Freeman'sJournalandDailyCommercialAdvertiser	1509.000000	30326.000000	0.049759
1841.01.18_HampshireTelegraphandSussexChronicleetc	868.000000	63908.000000	0.013582
1841.01.19_Freeman'sJournalandDailyCommercialAdvertiser	2385.000000	32473.000000	0.073446
1841.01.19_NorthWalesChronicle	505.000000	42284.000000	0.011943
1841.01.20_TheDerbyMercury	2053.000000	52399.000000	0.039180
1841.01.21_Trewman'sExeterFlyingPostorPlymouthandCornishAdvertiser	343.000000	58359.000000	0.005877
